date,t_mean,t_max,ghi,north,east,south,west
2025-08-19,35.350000,38.200000,5.589100,2.398117,3.179221,2.875058,3.040684
2025-08-20,36.690000,39.070000,5.533700,2.309104,2.529692,2.669940,2.945655
2025-08-21,36.080000,39.310000,5.866600,2.257367,2.864633,2.674858,2.987386
2025-08-22,34.850000,38.270000,5.709100,2.207033,3.147096,2.757949,2.899021
2025-08-23,34.620000,37.950000,5.715400,2.198254,2.816100,2.636049,2.826966
2025-08-24,33.860000,36.990000,5.626100,2.330524,2.783886,2.670824,2.969020
2025-08-25,35.130000,39.380000,5.304700,2.127067,2.577990,2.476059,2.488939
2025-08-26,36.030000,40.070000,5.715800,2.186961,2.785520,2.630526,2.736026
2025-08-27,36.190000,41.090000,5.607600,2.087870,2.683517,2.725493,2.993097
2025-08-28,36.730000,41.630000,5.698300,2.142376,3.152099,2.827062,2.914186
2025-08-29,35.840000,40.340000,5.679600,2.190099,3.716357,3.340152,3.577561
2025-08-30,35.770000,40.380000,5.862500,2.138056,2.986975,2.787924,2.858689
2025-08-31,36.010000,42.970000,5.504200,2.184599,2.865447,2.731259,2.803842
2025-09-01,34.780000,39.730000,5.725900,2.117625,3.197891,2.836194,2.703089
2025-09-02,33.880000,37.360000,5.783000,2.137783,2.847831,2.833056,2.937028
2025-09-03,34.580000,39.150000,5.801500,2.155692,3.349144,2.965122,2.837731
2025-09-04,36.660000,41.710000,5.870600,2.136597,2.863009,2.813995,2.866100
2025-09-05,35.940000,39.880000,5.816900,2.212584,2.936289,2.844218,2.769851
2025-09-06,35.480000,39.730000,5.454500,2.057524,2.519036,2.660754,2.741687
2025-09-07,34.150000,38.040000,5.480400,2.070313,2.303145,2.715575,2.964950
2025-09-08,33.750000,36.430000,5.798400,2.081941,2.637659,2.889399,3.040404
2025-09-09,35.660000,41.030000,5.633000,1.963766,2.989437,3.100289,2.823516
2025-09-10,34.870000,40.150000,5.270600,2.122922,2.927692,2.935342,2.763577
2025-09-11,35.030000,39.010000,5.370500,2.018567,2.701795,2.720778,2.524760
2025-09-12,34.940000,38.970000,5.420200,2.015130,2.519138,2.854287,2.831248
2025-09-13,34.340000,38.580000,5.413000,1.962580,3.268772,3.581597,2.940660
2025-09-14,33.950000,38.340000,5.644800,1.922888,2.779268,2.998358,2.769278
2025-09-15,33.670000,36.960000,5.437900,2.008935,2.685418,3.148467,2.791484
2025-09-16,33.570000,36.840000,4.970200,2.079327,2.435747,2.672305,2.548671
2025-09-17,33.550000,37.060000,5.215700,2.031758,2.551510,2.764963,2.547170
2025-09-18,33.740000,37.550000,5.683400,2.024510,2.710913,3.080472,2.882383
2025-09-19,33.320000,37.850000,5.786200,1.982001,2.881359,3.127216,2.817955
2025-09-20,34.090000,39.080000,5.596600,1.884857,2.851952,3.010171,2.628514
2025-09-21,34.040000,38.430000,5.188300,1.870837,2.613125,2.813609,2.428243
2025-09-22,33.420000,37.350000,5.415800,1.948174,2.562468,2.973540,2.664479
2025-09-23,32.460000,36.190000,5.513300,1.911874,2.602643,3.068337,2.794396
2025-09-24,33.350000,36.640000,6.026400,1.893981,3.036007,3.491177,3.049908
2025-09-25,32.850000,36.570000,5.706500,1.908433,2.799939,3.313419,2.884890
2025-09-26,33.180000,37.380000,5.672400,1.930007,2.838988,3.259375,2.779615
2025-09-27,34.050000,38.840000,5.575200,1.881268,2.686044,3.225624,2.838382
2025-09-28,33.320000,38.060000,5.703400,1.893584,2.794447,3.391417,2.913257
2025-09-29,32.920000,36.770000,5.602300,1.891406,2.850269,3.352092,2.844387
2025-09-30,33.090000,38.100000,5.331800,1.841104,3.089103,3.716167,2.853868
2025-10-01,32.650000,37.160000,5.516400,1.884900,2.751801,3.424878,2.887616
2025-10-02,32.190000,35.690000,5.621800,1.777009,2.826521,3.493998,2.825695
2025-10-03,32.580000,36.850000,5.604000,1.762186,2.647498,3.519786,2.996507
2025-10-04,32.540000,35.650000,5.644100,1.774385,2.849219,3.596946,2.900515
2025-10-05,31.840000,34.920000,5.479200,1.781940,2.768094,3.475369,2.748777
2025-10-06,31.820000,36.620000,5.172000,1.835780,2.568132,3.481424,2.821195
2025-10-07,31.940000,36.620000,5.185000,1.806581,2.637887,3.231475,2.478295
2025-10-08,31.800000,35.630000,5.051300,1.846705,2.417694,3.148696,2.569333
2025-10-09,32.050000,36.110000,5.222400,1.812337,2.546639,3.342787,2.640324
2025-10-10,31.760000,35.450000,5.216400,1.793671,2.610364,3.399065,2.659551
2025-10-11,30.980000,34.260000,5.202200,1.757695,2.588171,3.489049,2.752589
2025-10-12,31.960000,35.380000,4.907800,1.659427,2.645964,3.313979,2.274751
2025-10-13,32.420000,35.490000,4.756100,1.688746,2.634690,3.273085,2.513115
2025-10-14,31.460000,34.070000,5.223600,1.717320,2.718259,3.610474,2.631933
2025-10-15,31.110000,34.470000,5.141500,1.635034,2.683036,3.625190,2.689876
2025-10-16,30.950000,34.960000,4.962500,1.715087,2.514567,3.421075,2.503399
2025-10-17,30.750000,34.400000,4.888100,1.661604,2.418575,3.378989,2.524665
2025-10-18,30.350000,34.510000,4.915700,1.644502,2.343834,3.419080,2.578774
2025-10-19,30.060000,33.370000,4.909000,1.679300,2.390622,3.495163,2.650259
2025-10-20,30.300000,33.390000,5.080800,1.557622,2.594859,3.773627,2.629951
2025-10-21,30.560000,34.150000,4.964900,1.596457,2.596542,3.655214,2.536451
2025-10-22,30.540000,34.240000,4.661300,1.665755,2.682128,3.723772,2.475286
